0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
7905459@N03,algún,1,2,0.5,alrededor,1.0,1.0,1.0,argentina,15.0,19.0,0.7894736842105263,argentino,13.0,2.0,6.5,buenosaire,15.0,16.0,0.9375,casa,28.0,47.0,0.5957446808510638,casarosada,15.0,18.0,0.8333333333333334,conociendo,13.0,1.0,13.0,de,28.0,134.0,0.20895522388059698,desde,1.0,6.0,0.16666666666666666,edificio,1.0,3.0,0.3333333333333333,en,1.0,26.0,0.038461538461538464,gobierno,13.0,4.0,3.25,la,15.0,73.0,0.2054794520547945,mayo,1.0,12.0,0.08333333333333333,parte,13.0,9.0,1.4444444444444444,plaza,1.0,23.0,0.043478260869565216,plazademayo,2.0,9.0,0.2222222222222222,rosada,15.0,20.0,0.75,skater,2.0,1.0,2.0,vacaciones2012,15.0,1.0,15.0,vagaciones2012,15.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79172203@N00,absolutely,1,1,1.0,alongside,1.0,2.0,0.5,amazing,1.0,10.0,0.1,amazingly,1.0,3.0,0.3333333333333333,ancientrome,15.0,3.0,5.0,animal,2.0,21.0,0.09523809523809523,arc,30.0,22.0,1.3636363636363635,arcdetriomphe,15.0,17.0,0.8823529411764706,area,3.0,38.0,0.07894736842105263,atop,4.0,5.0,0.8,background,1.0,24.0,0.04166666666666666,basilica,1.0,4.0,0.25,beautiful,1.0,23.0,0.043478260869565216,began,2.0,16.0,0.125,billiard,1.0,3.0,0.3333333333333333,california,15.0,30.0,0.5,casa,10.0,47.0,0.2127659574468085,casagrande,5.0,3.0,1.6666666666666667,castle,20.0,42.0,0.4761904761904762,center',1.0,1.0,1.0,champ,1.0,9.0,0.1111111111111111,champselysees,1.0,2.0,0.5,circling,1.0,1.0,1.0,colosseum,41.0,20.0,2.05,contest,2.0,3.0,0.6666666666666666,court,1.0,13.0,0.07692307692307693,cross,1.0,20.0,0.05,cœur,1.0,1.0,1.0,de,27.0,134.0,0.20149253731343286,definitely,1.0,2.0,0.5,del,2.0,16.0,0.125,detailed,3.0,6.0,0.5,du,1.0,27.0,0.037037037037037035,eiffel,2.0,15.0,0.13333333333333333,eiffeltower,1.0,6.0,0.16666666666666666,europe,30.0,43.0,0.6976744186046512,exterior,4.0,17.0,0.2352941176470588,forum,1.0,10.0,0.1,france,15.0,60.0,0.25,garden,1.0,44.0,0.022727272727272728
79376123@N00,barcelona,15,20,0.75,batlló,30.0,9.0,3.333333333333333,casa,15.0,47.0,0.3191489361702128,casabatlló,15.0,10.0,1.5,gaudi,15.0,12.0,1.25,spain,15.0,18.0,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7945858@N08,10,1,37,0.027027027027027032,11,1.0,27.0,0.037037037037037035,12,1.0,27.0,0.037037037037037035,15,1.0,23.0,0.043478260869565216,16,1.0,21.0,0.047619047619047616,17,1.0,28.0,0.03571428571428571,18,1.0,23.0,0.043478260869565216,19,1.0,13.0,0.07692307692307693,20,1.0,17.0,0.05882352941176471,3,1.0,59.0,0.01694915254237288,4,1.0,43.0,0.02325581395348837,5,1.0,41.0,0.024390243902439025,7,1.0,22.0,0.045454545454545456,8,1.0,23.0,0.043478260869565216,9,16.0,20.0,0.8,altar,30.0,19.0,1.5789473684210529,altarofpeace,15.0,1.0,15.0,ancient,15.0,37.0,0.40540540540540543,animal,30.0,21.0,1.4285714285714286,animali,15.0,1.0,15.0,antico,15.0,1.0,15.0,ara,30.0,14.0,2.142857142857143,arapaci,15.0,14.0,1.0714285714285714,augustan,15.0,2.0,7.5,augustus,15.0,9.0,1.6666666666666667,bce,15.0,4.0,3.75,beastie,15.0,1.0,15.0,beasty,15.0,1.0,15.0,bird,1.0,16.0,0.0625,campus,15.0,1.0,15.0,creature,15.0,4.0,3.75,cricket,3.0,1.0,3.0,dedicated,15.0,17.0,0.8823529411764706,escaping,1.0,1.0,1.0,frog,3.0,6.0,0.5,grasshopper,2.0,1.0,2.0,hatchling,3.0,1.0,3.0,hunting,1.0,4.0,0.25,insect,15.0,1.0,15.0,italia,15.0,15.0,1.0
80081757@N00,angkor,51,20,2.55,angkorwat,15.0,20.0,0.75,bridge,2.0,34.0,0.05882352941176471,buddhist,10.0,9.0,1.1111111111111112,building,1.0,73.0,0.0136986301369863,cambodia,35.0,20.0,1.75,canonef40mmf28stm,14.0,1.0,14.0,canonefs1022mmf3545usm,1.0,2.0,0.5,center,3.0,40.0,0.075,corridor,1.0,6.0,0.16666666666666666,crossing,1.0,9.0,0.1111111111111111,day,5.0,51.0,0.09803921568627452,evening,1.0,11.0,0.09090909090909093,flower,2.0,18.0,0.1111111111111111,gold,1.0,14.0,0.07142857142857142,golden,1.0,11.0,0.09090909090909093,hindu,15.0,11.0,1.3636363636363635,hour,1.0,14.0,0.07142857142857142,inner,1.0,11.0,0.09090909090909093,light,2.0,50.0,0.04,lotus,2.0,4.0,0.5,lotuspond,3.0,1.0,3.0,reap,15.0,7.0,2.142857142857143,reflection,1.0,21.0,0.047619047619047616,returned,5.0,6.0,0.8333333333333334,shaft,1.0,5.0,0.2,siem,15.0,7.0,2.142857142857143,siemreap,15.0,16.0,0.9375,sokorng,1.0,1.0,1.0,t2i,15.0,1.0,15.0,temple,18.0,47.0,0.3829787234042553,tie,1.0,1.0,1.0,tower,1.0,103.0,0.009708737864077669,view,3.0,117.0,0.02564102564102564,wat,22.0,20.0,1.1,,,,,,,,,,,,,,,,,,,,
80086859@N00,alte,15,23,0.6521739130434783,altesmuseum,15.0,13.0,1.1538461538461535,ancient,15.0,37.0,0.40540540540540543,ancientart,15.0,1.0,15.0,art,15.0,48.0,0.3125,berlin,15.0,65.0,0.2307692307692308,egypt,15.0,6.0,2.5,egyptianart,15.0,2.0,7.5,museum,30.0,67.0,0.4477611940298508,pergamonmuseum,15.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8021736@N06,alexandre,30,22,1.3636363636363635,france,15.0,60.0,0.25,iii,30.0,25.0,1.2,pari,15.0,49.0,0.30612244897959184,pont,30.0,21.0,1.4285714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8027456@N08,bell,3,17,0.17647058823529413,cathedral,44.0,85.0,0.5176470588235295,christma,9.0,9.0,1.0,christmasmarket,3.0,1.0,3.0,cologne,45.0,20.0,2.25,germany,15.0,56.0,0.26785714285714285,glass,1.0,36.0,0.027777777777777776,market,6.0,7.0,0.8571428571428571,stained,1.0,21.0,0.047619047619047616,stainedglass,1.0,12.0,0.08333333333333333,tower,4.0,103.0,0.03883495145631068,view,6.0,117.0,0.05128205128205128,window,3.0,49.0,0.061224489795918366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80594756@N00,15,1,23,0.043478260869565216,2,1.0,66.0,0.015151515151515154,bastion,2.0,7.0,0.2857142857142857,belltower,1.0,3.0,0.3333333333333333,cannon,1.0,13.0,0.07692307692307693,carlo,1.0,5.0,0.2,castillo,15.0,26.0,0.5769230769230769,castillodesanmarco,15.0,18.0,0.8333333333333334,chapel,1.0,11.0,0.09090909090909093,coquina,1.0,4.0,0.25,de,15.0,134.0,0.11194029850746268,detail,1.0,47.0,0.02127659574468085,flag,1.0,22.0,0.045454545454545456,florida,15.0,25.0,0.6,fort,15.0,33.0,0.4545454545454545,garita,4.0,1.0,4.0,guard,1.0,7.0,0.14285714285714285,inch,1.0,3.0,0.3333333333333333,marco,15.0,21.0,0.7142857142857143,mortar,3.0,6.0,0.5,national,1.0,47.0,0.02127659574468085,original,2.0,28.0,0.07142857142857142,pablo,1.0,1.0,1.0,palm,1.0,4.0,0.25,park,1.0,32.0,0.03125,plaster,2.0,3.0,0.6666666666666666,red,1.0,35.0,0.028571428571428567,remain,1.0,13.0,0.07692307692307693,room,2.0,31.0,0.06451612903225806,san,17.0,62.0,0.27419354838709675,sign,1.0,23.0,0.043478260869565216,spanishfort,15.0,2.0,7.5,staugustine,15.0,15.0,1.0,storage,1.0,2.0,0.5,wall,2.0,45.0,0.04444444444444445,white,1.0,26.0,0.038461538461538464,window,1.0,49.0,0.020408163265306117,,,,,,,,,,,,
80633804@N00,cathedral,30,85,0.35294117647058826,chartre,30.0,20.0,1.5,gothic,15.0,26.0,0.5769230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80824546@N00,1.25,1,1,1.0,109m,1.0,1.0,1.0,113,6.0,7.0,0.8571428571428571,113ft,5.0,1.0,5.0,13,1.0,28.0,0.03571428571428571,173,1.0,1.0,1.0,1769,1.0,2.0,0.5,1788,1.0,3.0,0.3333333333333333,"181,000",1.0,1.0,1.0,1830,1.0,4.0,0.25,1841,1.0,4.0,0.25,1844,1.0,1.0,1.0,1849,1.0,4.0,0.25,1859,1.0,5.0,0.2,1860,1.0,7.0,0.14285714285714285,1862,1.0,4.0,0.25,1865,12.0,4.0,3.0,1869,10.0,4.0,2.5,1888,1.0,2.0,0.5,1890,1.0,2.0,0.5,1895,1.0,4.0,0.25,1896,1.0,9.0,0.1111111111111111,1906,1.0,5.0,0.2,1924,9.0,4.0,2.25,1988,1.0,4.0,0.25,1997,2.0,5.0,0.4,"2,500",1.0,2.0,0.5,2002,3.0,5.0,0.6,2007,1.0,28.0,0.03571428571428571,2011,1.0,23.0,0.043478260869565216,262,1.0,2.0,0.5,28m,1.0,1.0,1.0,290,1.0,1.0,1.0,3000,1.0,1.0,1.0,35,1.0,6.0,0.16666666666666666,358,1.0,1.0,1.0,37,1.0,5.0,0.2,4.5,1.0,1.0,1.0,53,1.0,1.0,1.0,80,1.0,17.0,0.05882352941176471
80883651@N00,bret,3,1,3.0,bride,2.0,2.0,1.0,cabrillio,13.0,1.0,13.0,cabrillo,18.0,20.0,0.9,cabrillonationalmonument,2.0,8.0,0.25,cliff,2.0,14.0,0.14285714285714285,colby,2.0,1.0,2.0,cousin,2.0,3.0,0.6666666666666666,dsc_0167,1.0,1.0,1.0,family,2.0,17.0,0.1176470588235294,groom,2.0,1.0,2.0,hartgrave,2.0,1.0,2.0,helen,2.0,1.0,2.0,img_1854,1.0,1.0,1.0,img_1857,1.0,1.0,1.0,img_1860,1.0,1.0,1.0,img_1861,1.0,1.0,1.0,img_1865,1.0,1.0,1.0,img_1867,1.0,1.0,1.0,img_1869,1.0,1.0,1.0,img_1873,1.0,1.0,1.0,img_1876,1.0,1.0,1.0,img_1884,1.0,1.0,1.0,img_1893,1.0,1.0,1.0,img_1897,1.0,1.0,1.0,img_1899,1.0,1.0,1.0,jia,6.0,1.0,6.0,jpg,1.0,10.0,0.1,juan,1.0,11.0,0.09090909090909093,michael,2.0,6.0,0.3333333333333333,mike,2.0,4.0,0.5,monument,1.0,63.0,0.015873015873015872,monument',1.0,1.0,1.0,namesake,1.0,1.0,1.0,national,1.0,47.0,0.02127659574468085,nationalmonument,15.0,6.0,2.5,ocean,2.0,6.0,0.3333333333333333,pointloma,15.0,6.0,2.5,posing,2.0,1.0,2.0,rodriguez,1.0,3.0,0.3333333333333333
8097809@N02,agra,45,20,2.25,agrafort,15.0,15.0,1.0,fort,15.0,33.0,0.4545454545454545,india,15.0,19.0,0.7894736842105263,mughalarchitecture,15.0,1.0,15.0,uttarpradesh,15.0,4.0,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8110030@N05,10,2,37,0.054054054054054064,100,15.0,16.0,0.9375,1100,1.0,5.0,0.2,11000,2.0,1.0,2.0,11250,1.0,1.0,1.0,113,1.0,7.0,0.14285714285714285,115,1.0,3.0,0.3333333333333333,1160,1.0,2.0,0.5,12,2.0,27.0,0.07407407407407407,1200,3.0,7.0,0.42857142857142855,1320,1.0,1.0,1.0,135,1.0,2.0,0.5,14,1.0,28.0,0.03571428571428571,15,1.0,23.0,0.043478260869565216,1500,1.0,5.0,0.2,1640,2.0,1.0,2.0,18,1.0,23.0,0.043478260869565216,1800,1.0,5.0,0.2,19,1.0,13.0,0.07692307692307693,200,1.0,6.0,0.16666666666666666,28,2.0,15.0,0.13333333333333333,39,1.0,8.0,0.125,40d,30.0,1.0,30.0,55,1.0,2.0,0.5,65,1.0,5.0,0.2,amr,5.0,1.0,5.0,amrerika,15.0,1.0,15.0,architektur,1.0,13.0,0.07692307692307693,building,2.0,73.0,0.0273972602739726,canon,30.0,16.0,1.875,canoneos40d,15.0,1.0,15.0,casanfrancisco,15.0,1.0,15.0,center,18.0,40.0,0.45,ciiy,8.0,1.0,8.0,city,1.0,67.0,0.01492537313432836,civic,18.0,16.0,1.125,denker,1.0,2.0,0.5,der,2.0,19.0,0.10526315789473684,die,4.0,11.0,0.3636363636363637,district,1.0,10.0,0.1
81261669@N00,"27,2008",1,1,1.0,april,1.0,12.0,0.08333333333333333,aubert,2.0,1.0,2.0,breakfast,1.0,4.0,0.25,café,5.0,4.0,1.25,cafédelagrave,4.0,1.0,4.0,claude,1.0,3.0,0.3333333333333333,de,6.0,134.0,0.04477611940298507,dejeuner,1.0,1.0,1.0,demoiselle,1.0,1.0,1.0,dsc_0071,1.0,1.0,1.0,dsc_0072,1.0,1.0,1.0,dsc_0097,1.0,1.0,1.0,dsc_0101,1.0,1.0,1.0,dsc_0105,1.0,1.0,1.0,dsc_0106,1.0,1.0,1.0,dsc_0123,1.0,1.0,1.0,dsc_0126,1.0,1.0,1.0,dsc_0129,1.0,1.0,1.0,du,1.0,27.0,0.037037037037037035,grave,6.0,5.0,1.2,havre,2.0,2.0,1.0,ilesdelamadeleine,10.0,3.0,3.333333333333333,island,2.0,17.0,0.1176470588235294,jpg,9.0,10.0,0.9,la,8.0,73.0,0.1095890410958904,lagrave,1.0,1.0,1.0,le,1.0,24.0,0.04166666666666666,madeleine,2.0,18.0,0.1111111111111111,magdalen,2.0,2.0,1.0,magdalenisland,15.0,2.0,7.5,maggy,1.0,1.0,1.0,morning,1.0,15.0,0.06666666666666668,painchaud,1.0,1.0,1.0,petit,1.0,4.0,0.25,qc,1.0,2.0,0.5,spring,1.0,9.0,0.1111111111111111,themaggy,5.0,1.0,5.0,top,1.0,53.0,0.018867924528301886,view,1.0,117.0,0.008547008547008548
81378932@N00,bok,14,18,0.7777777777777778,boktower,15.0,5.0,3.0,chaletsuzanne,15.0,1.0,15.0,door,1.0,32.0,0.03125,entrance,1.0,47.0,0.02127659574468085,garden,16.0,44.0,0.3636363636363637,gate,1.0,38.0,0.02631578947368421,lakewale,15.0,8.0,1.875,plant,1.0,5.0,0.2,slp,15.0,1.0,15.0,tower,14.0,103.0,0.13592233009708735,trees,1.0,21.0,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81394291@N00,10,1,37,0.027027027027027032,11,1.0,27.0,0.037037037037037035,12,1.0,27.0,0.037037037037037035,14,1.0,28.0,0.03571428571428571,15,1.0,23.0,0.043478260869565216,16,1.0,21.0,0.047619047619047616,2,1.0,66.0,0.015151515151515154,3,1.0,59.0,0.01694915254237288,4,1.0,43.0,0.02325581395348837,5,1.0,41.0,0.024390243902439025,6,1.0,34.0,0.029411764705882356,8,1.0,23.0,0.043478260869565216,9,1.0,20.0,0.05,angel,15.0,27.0,0.5555555555555556,angelofthenorth,15.0,13.0,1.1538461538461535,gateshead,15.0,14.0,1.0714285714285714,north,15.0,64.0,0.234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8160642@N02,2014.01.11.248,1,1,1.0,2014.01.11.366,1.0,1.0,1.0,2014.01.11.367,1.0,1.0,1.0,2014.01.11.369,1.0,1.0,1.0,2014.01.11.371,1.0,1.0,1.0,2014.01.11.372,1.0,1.0,1.0,2014.01.11.373,1.0,1.0,1.0,2014.01.11.374,1.0,1.0,1.0,2014.01.11.375,1.0,1.0,1.0,2014.01.11.376,1.0,1.0,1.0,2014.01.11.377,1.0,1.0,1.0,2014.01.11.378,1.0,1.0,1.0,2014.01.11.379,1.0,1.0,1.0,2014.01.11.380,1.0,1.0,1.0,2014.01.11.382,1.0,1.0,1.0,bd,4.0,2.0,2.0,church,15.0,39.0,0.38461538461538464,de,25.0,134.0,0.1865671641791045,eglisedelamadeleine,15.0,3.0,5.0,église,15.0,1.0,15.0,france,15.0,60.0,0.25,francia,15.0,3.0,5.0,haussmann,1.0,1.0,1.0,iglesia,15.0,3.0,5.0,iglesiadelamagdalena,15.0,1.0,15.0,la,25.0,73.0,0.3424657534246575,lamadeleine,15.0,3.0,5.0,madeleine,25.0,18.0,1.3888888888888888,malesherbe,3.0,1.0,3.0,neoclasico,15.0,1.0,15.0,pari,30.0,49.0,0.6122448979591837,place,10.0,46.0,0.21739130434782608,royale,1.0,6.0,0.16666666666666666,rue,1.0,7.0,0.14285714285714285,vision:car0527,1.0,1.0,1.0,vision:ocean0591,1.0,1.0,1.0,vision:outdoor0962,1.0,1.0,1.0,vision:outdoor0969,1.0,2.0,0.5,vision:outdoor0972,1.0,3.0,0.3333333333333333,vision:outdoor0978,1.0,3.0,0.3333333333333333
82032880@N00,1145,14,3,4.666666666666667,1194,15.0,4.0,3.75,13,15.0,28.0,0.5357142857142857,1877,15.0,3.0,5.0,1904,15.0,4.0,3.75,1906,15.0,5.0,3.0,30,15.0,20.0,0.75,4,15.0,43.0,0.3488372093023256,407,10.0,3.0,3.333333333333333,421,10.0,2.0,5.0,421bce,10.0,1.0,10.0,43,15.0,6.0,2.5,432,4.0,3.0,1.3333333333333333,447,9.0,4.0,2.25,9,15.0,20.0,0.75,a2fp,1.0,1.0,1.0,acanthus,4.0,1.0,4.0,acropoli,40.0,21.0,1.9047619047619049,aisle,3.0,5.0,0.6,altar,31.0,19.0,1.631578947368421,ancient,20.0,37.0,0.5405405405405406,ancientgreece,10.0,3.0,3.333333333333333,anne,1.0,2.0,0.5,antoni,30.0,5.0,6.0,antonigaudí,15.0,3.0,5.0,ara,30.0,14.0,2.142857142857143,arapaci,15.0,14.0,1.0714285714285714,architecture,20.0,70.0,0.2857142857142857,artnouveau,15.0,3.0,5.0,athen,39.0,22.0,1.7727272727272727,athena,5.0,6.0,0.8333333333333334,atrium,2.0,3.0,0.6666666666666666,attic,2.0,6.0,0.3333333333333333,augure,1.0,1.0,1.0,augustae,30.0,5.0,6.0,augustan,15.0,2.0,7.5,augustus,30.0,9.0,3.333333333333333,b.c.e,44.0,1.0,44.0,barcelona,30.0,20.0,1.5,base,3.0,20.0,0.15
82381247@N00,aire,15,12,1.25,al,1.0,12.0,0.08333333333333333,aproximacion,1.0,1.0,1.0,argentina,16.0,19.0,0.8421052631578947,argentinean,15.0,1.0,15.0,baire,15.0,1.0,15.0,beatle,16.0,2.0,8.0,betalet,1.0,1.0,1.0,bueno,15.0,13.0,1.1538461538461535,buenosaire,15.0,16.0,0.9375,casa,1.0,47.0,0.02127659574468085,casarosada,15.0,18.0,0.8333333333333334,catedral,1.0,5.0,0.2,centro,16.0,4.0,4.0,city,15.0,67.0,0.22388059701492535,ciudad,16.0,5.0,3.2,coincidencia,1.0,1.0,1.0,de,5.0,134.0,0.037313432835820885,dentro,1.0,2.0,0.5,downtown,15.0,21.0,0.7142857142857143,federal,1.0,8.0,0.125,feria,1.0,2.0,0.5,feriasantelmo,15.0,1.0,15.0,florali,15.0,1.0,15.0,gente,3.0,3.0,1.0,la,2.0,73.0,0.0273972602739726,latinoamerica,15.0,1.0,15.0,museo,1.0,10.0,0.1,obelisco,1.0,1.0,1.0,policia,1.0,1.0,1.0,porteño,15.0,2.0,7.5,primera,1.0,2.0,0.5,puentemujer,15.0,1.0,15.0,puertomadero,15.0,2.0,7.5,rollei,1.0,1.0,1.0,rosada,1.0,20.0,0.05,santelmo,15.0,2.0,7.5,sn,4.0,1.0,4.0,sonrisa,1.0,1.0,1.0,southamerica,15.0,10.0,1.5
8250978@N04,1er,1,2,0.5,3,1.0,59.0,0.01694915254237288,57,1.0,3.0,0.3333333333333333,abandoned,1.0,4.0,0.25,abandonné,1.0,1.0,1.0,année,1.0,3.0,0.3333333333333333,au,1.0,9.0,0.1111111111111111,bar,1.0,7.0,0.14285714285714285,barlasangria,1.0,1.0,1.0,bonne,1.0,2.0,0.5,canada,11.0,16.0,0.6875,cap,13.0,3.0,4.333333333333333,capdelamadeleine,11.0,1.0,11.0,car,1.0,16.0,0.0625,chansonnier,1.0,1.0,1.0,church,1.0,39.0,0.02564102564102564,construction,3.0,32.0,0.09375,d'eau,1.0,1.0,1.0,d'un,1.0,5.0,0.2,de,20.0,134.0,0.14925373134328354,decay,1.0,2.0,0.5,derelict,1.0,2.0,0.5,du,1.0,27.0,0.037037037037037035,développement,1.0,1.0,1.0,electric,1.0,9.0,0.1111111111111111,electrical,1.0,2.0,0.5,eve,1.0,1.0,1.0,ga,1.0,2.0,0.5,gaz,1.0,1.0,1.0,janvier,1.0,2.0,0.5,la,20.0,73.0,0.273972602739726,laurier,1.0,1.0,1.0,madeleine,13.0,18.0,0.7222222222222222,manoir,1.0,1.0,1.0,manoirduvieuxmoulin,1.0,1.0,1.0,moulin,1.0,1.0,1.0,neige,2.0,2.0,1.0,notredameducap,1.0,1.0,1.0,nouveaux,1.0,1.0,1.0,pari,3.0,49.0,0.061224489795918366
82526837@N00,2011,9,23,0.39130434782608703,2013,6.0,16.0,0.375,aire,45.0,12.0,3.75,argentin,6.0,1.0,6.0,argentina,15.0,19.0,0.7894736842105263,argentine,30.0,4.0,7.5,automne,4.0,1.0,4.0,bueno,27.0,13.0,2.0769230769230766,buenosaire,15.0,16.0,0.9375,casa,21.0,47.0,0.44680851063829785,casarosada,15.0,18.0,0.8333333333333334,de,1.0,134.0,0.00746268656716418,du,6.0,27.0,0.2222222222222222,février,5.0,1.0,5.0,gouvernement,6.0,1.0,6.0,href,15.0,119.0,0.12605042016806722,http:www.benontherun.compostbueno,9.0,1.0,9.0,http:www.benontherun.compostcasa,6.0,1.0,6.0,juillet,6.0,2.0,3.0,la,7.0,73.0,0.0958904109589041,le,6.0,24.0,0.25,merlo,10.0,1.0,10.0,nofollow,15.0,83.0,0.18072289156626506,palaisprésidentiel,4.0,1.0,4.0,patio,1.0,8.0,0.125,plazademayo,6.0,9.0,0.6666666666666666,rel,15.0,83.0,0.18072289156626506,rosada,33.0,20.0,1.65,siège,6.0,1.0,6.0,vision:car0789,1.0,1.0,1.0,vision:outdoor0582,1.0,1.0,1.0,vision:outdoor0838,1.0,1.0,1.0,vision:outdoor0942,1.0,2.0,0.5,vision:outdoor0969,1.0,2.0,0.5,vision:sky0531,1.0,2.0,0.5,vision:street0514,1.0,1.0,1.0,vision:street0587,1.0,1.0,1.0,vision:street0624,1.0,1.0,1.0,vision:text0534,1.0,1.0,1.0,vision:text0597,1.0,1.0,1.0
82575904@N00,1200,1,7,0.14285714285714285,1250,1.0,2.0,0.5,1475,2.0,2.0,1.0,2.09,1.0,1.0,1.0,2.12,1.0,1.0,1.0,4875,1.0,1.0,1.0,4883,1.0,1.0,1.0,4891,1.0,1.0,1.0,4892,1.0,1.0,1.0,4897,1.0,1.0,1.0,4912,1.0,1.0,1.0,4913,1.0,1.0,1.0,4915,1.0,1.0,1.0,4917,1.0,1.0,1.0,4919,1.0,1.0,1.0,4932,1.0,1.0,1.0,4946,1.0,1.0,1.0,4949,1.0,1.0,1.0,4950,1.0,1.0,1.0,akhenaten,4.0,4.0,1.0,akhénaton,4.0,1.0,4.0,akhénatonfamily,1.0,1.0,1.0,amarna,7.0,3.0,2.333333333333333,amarnaperiod,2.0,1.0,2.0,amenemhat,2.0,1.0,2.0,amenemhatiii,2.0,1.0,2.0,amenhotep,1.0,1.0,1.0,ancientegyptianart,15.0,1.0,15.0,ancientegyptianculture,15.0,1.0,15.0,aton,1.0,2.0,0.5,b.c,1.0,7.0,0.14285714285714285,berlin,52.0,65.0,0.8,block,2.0,10.0,0.2,blockstatueofsenenmut,2.0,1.0,2.0,bust,1.0,7.0,0.14285714285714285,chr,2.0,2.0,1.0,collection,8.0,20.0,0.4,daughter,2.0,5.0,0.4,de,2.0,134.0,0.01492537313432836,dynasty,3.0,5.0,0.6
82593382@N00,afave,3,1,3.0,allegra,3.0,1.0,3.0,arch,6.0,24.0,0.25,café,1.0,4.0,0.25,cathedral,4.0,85.0,0.047058823529411764,center,3.0,40.0,0.075,chartre,18.0,20.0,0.9,chartrescathedral,14.0,4.0,3.5,column,3.0,30.0,0.1,cool,1.0,11.0,0.09090909090909093,dame,1.0,10.0,0.1,de,1.0,134.0,0.00746268656716418,decided,1.0,5.0,0.2,facing,1.0,15.0,0.06666666666666668,famous,2.0,31.0,0.06451612903225806,figure,5.0,23.0,0.21739130434782608,gargoille,1.0,1.0,1.0,glass,2.0,36.0,0.05555555555555555,good,1.0,18.0,0.05555555555555555,hang,1.0,2.0,0.5,here',4.0,2.0,2.0,inside,5.0,55.0,0.09090909090909093,it',1.0,31.0,0.03225806451612903,judgement,1.0,3.0,0.3333333333333333,lamp,1.0,12.0,0.08333333333333333,north,15.0,64.0,0.234375,notre,1.0,10.0,0.1,notredamedechartre,14.0,1.0,14.0,noéma,5.0,1.0,5.0,obligitory,1.0,1.0,1.0,perrier,1.0,1.0,1.0,photo,1.0,68.0,0.014705882352941175,porch,1.0,9.0,0.1111111111111111,portal,14.0,17.0,0.8235294117647058,sample,1.0,1.0,1.0,sitting,2.0,12.0,0.16666666666666666,stained,1.0,21.0,0.047619047619047616,stopped,1.0,7.0,0.14285714285714285,thing,1.0,18.0,0.05555555555555555,turned,1.0,11.0,0.09090909090909093
